time	in/out	protocol	payload-size	total-size
1970-01-01 01:00:11.451613	out	udp:data	38	80
1970-01-01 01:00:11.483871	out	udp:data	49	91
1970-01-01 01:00:11.500000	in	udp:data	523	565
1970-01-01 01:00:11.516129	out	udp:data	45	87
1970-01-01 01:00:11.548387	out	udp:data	45	87
1970-01-01 01:00:11.580645	out	udp:data	28	70
1970-01-01 01:00:11.612903	out	udp:data	28	70
1970-01-01 01:00:11.625000	in	udp:data	513	555
1970-01-01 01:00:11.645161	out	udp:data	44	86
1970-01-01 01:00:11.677419	out	udp:data	50	92
1970-01-01 01:00:11.709677	out	udp:data	54	96
1970-01-01 01:00:11.741935	out	udp:data	32	74
1970-01-01 01:00:11.750000	in	udp:data	396	438
1970-01-01 01:00:11.774194	out	udp:data	37	79
1970-01-01 01:00:11.806452	out	udp:data	42	84
1970-01-01 01:00:11.838710	out	udp:data	39	81
1970-01-01 01:00:11.870968	out	udp:data	52	94
1970-01-01 01:00:11.875000	in	udp:data	552	594
1970-01-01 01:00:11.903226	out	udp:data	41	83
1970-01-01 01:00:11.935484	out	udp:data	53	95
1970-01-01 01:00:11.967742	out	udp:data	43	85
1970-01-01 01:00:12.000000	out	udp:data	35	77
1970-01-01 01:00:12.000000	in	udp:data	475	517
1970-01-01 01:00:12.029412	out	udp:data	55	97
1970-01-01 01:00:12.058824	out	udp:data	35	77
1970-01-01 01:00:12.088235	out	udp:data	52	94
1970-01-01 01:00:12.117647	out	udp:data	35	77
1970-01-01 01:00:12.125000	in	udp:data	474	516
1970-01-01 01:00:12.147059	out	udp:data	53	95
1970-01-01 01:00:12.176471	out	udp:data	46	88
1970-01-01 01:00:12.205882	out	udp:data	52	94
1970-01-01 01:00:12.235294	out	udp:data	49	91
1970-01-01 01:00:12.250000	in	udp:data	492	534
1970-01-01 01:00:12.264706	out	udp:data	46	88
1970-01-01 01:00:12.294118	out	udp:data	34	76
1970-01-01 01:00:12.323529	out	udp:data	54	96
1970-01-01 01:00:12.352941	out	udp:data	32	74
1970-01-01 01:00:12.375000	in	udp:data	514	556
1970-01-01 01:00:12.382353	out	udp:data	45	87
1970-01-01 01:00:12.411765	out	udp:data	48	90
1970-01-01 01:00:12.441176	out	udp:data	46	88
1970-01-01 01:00:12.470588	out	udp:data	49	91
1970-01-01 01:00:12.500000	out	udp:data	37	79
1970-01-01 01:00:12.500000	in	udp:data	596	638
1970-01-01 01:00:12.529412	out	udp:data	48	90
1970-01-01 01:00:12.558824	out	udp:data	32	74
1970-01-01 01:00:12.588235	out	udp:data	40	82
1970-01-01 01:00:12.617647	out	udp:data	34	76
1970-01-01 01:00:12.625000	in	udp:data	578	620
1970-01-01 01:00:12.647059	out	udp:data	46	88
1970-01-01 01:00:12.676471	out	udp:data	51	93
1970-01-01 01:00:12.705882	out	udp:data	51	93
1970-01-01 01:00:12.735294	out	udp:data	36	78
1970-01-01 01:00:12.750000	in	udp:data	404	446
1970-01-01 01:00:12.764706	out	udp:data	51	93
1970-01-01 01:00:12.794118	out	udp:data	48	90
1970-01-01 01:00:12.823529	out	udp:data	38	80
1970-01-01 01:00:12.852941	out	udp:data	27	69
1970-01-01 01:00:12.875000	in	udp:data	486	528
1970-01-01 01:00:12.882353	out	udp:data	40	82
1970-01-01 01:00:12.911765	out	udp:data	49	91
1970-01-01 01:00:12.941176	out	udp:data	43	85
1970-01-01 01:00:12.970588	out	udp:data	47	89
1970-01-01 01:00:13.000000	out	udp:data	44	86
1970-01-01 01:00:13.000000	in	udp:data	490	532
1970-01-01 01:00:13.029412	out	udp:data	47	89
1970-01-01 01:00:13.058824	out	udp:data	36	78
1970-01-01 01:00:13.088235	out	udp:data	63	105
1970-01-01 01:00:13.100000	in	udp:data	480	522
1970-01-01 01:00:13.117647	out	udp:data	30	72
1970-01-01 01:00:13.147059	out	udp:data	55	97
1970-01-01 01:00:13.176471	out	udp:data	55	97
1970-01-01 01:00:13.200000	in	udp:data	603	645
1970-01-01 01:00:13.205882	out	udp:data	50	92
1970-01-01 01:00:13.235294	out	udp:data	46	88
1970-01-01 01:00:13.264706	out	udp:data	21	63
1970-01-01 01:00:13.294118	out	udp:data	36	78
1970-01-01 01:00:13.300000	in	udp:data	478	520
1970-01-01 01:00:13.323529	out	udp:data	49	91
1970-01-01 01:00:13.352941	out	udp:data	54	96
1970-01-01 01:00:13.382353	out	udp:data	52	94
1970-01-01 01:00:13.400000	in	udp:data	522	564
1970-01-01 01:00:13.411765	out	udp:data	48	90
1970-01-01 01:00:13.441176	out	udp:data	41	83
1970-01-01 01:00:13.470588	out	udp:data	43	85
1970-01-01 01:00:13.500000	out	udp:data	50	92
1970-01-01 01:00:13.500000	in	udp:data	529	571
1970-01-01 01:00:13.529412	out	udp:data	29	71
1970-01-01 01:00:13.558824	out	udp:data	31	73
1970-01-01 01:00:13.588235	out	udp:data	38	80
1970-01-01 01:00:13.600000	in	udp:data	464	506
1970-01-01 01:00:13.617647	out	udp:data	44	86
1970-01-01 01:00:13.647059	out	udp:data	44	86
1970-01-01 01:00:13.676471	out	udp:data	62	104
1970-01-01 01:00:13.700000	in	udp:data	466	508
1970-01-01 01:00:13.705882	out	udp:data	46	88
1970-01-01 01:00:13.735294	out	udp:data	39	81
1970-01-01 01:00:13.764706	out	udp:data	40	82
1970-01-01 01:00:13.794118	out	udp:data	50	92
1970-01-01 01:00:13.800000	in	udp:data	465	507
1970-01-01 01:00:13.823529	out	udp:data	50	92
1970-01-01 01:00:13.852941	out	udp:data	38	80
1970-01-01 01:00:13.882353	out	udp:data	40	82
1970-01-01 01:00:13.900000	in	udp:data	456	498
1970-01-01 01:00:13.911765	out	udp:data	28	70
1970-01-01 01:00:13.941176	out	udp:data	36	78
1970-01-01 01:00:13.970588	out	udp:data	50	92
1970-01-01 01:00:14.000000	out	udp:data	42	84
1970-01-01 01:00:14.000000	in	udp:data	560	602
1970-01-01 01:00:14.026316	out	udp:data	37	79
1970-01-01 01:00:14.052632	out	udp:data	40	82
1970-01-01 01:00:14.078947	out	udp:data	52	94
1970-01-01 01:00:14.105263	out	udp:data	46	88
1970-01-01 01:00:14.111111	in	udp:data	504	546
1970-01-01 01:00:14.131579	out	udp:data	47	89
1970-01-01 01:00:14.157895	out	udp:data	44	86
1970-01-01 01:00:14.184211	out	udp:data	36	78
1970-01-01 01:00:14.210526	out	udp:data	28	70
1970-01-01 01:00:14.222222	in	udp:data	471	513
1970-01-01 01:00:14.236842	out	udp:data	31	73
1970-01-01 01:00:14.263158	out	udp:data	47	89
1970-01-01 01:00:14.289474	out	udp:data	40	82
1970-01-01 01:00:14.315789	out	udp:data	46	88
1970-01-01 01:00:14.333333	in	udp:data	502	544
1970-01-01 01:00:14.342105	out	udp:data	45	87
1970-01-01 01:00:14.368421	out	udp:data	44	86
1970-01-01 01:00:14.394737	out	udp:data	28	70
1970-01-01 01:00:14.421053	out	udp:data	40	82
1970-01-01 01:00:14.444444	in	udp:data	536	578
1970-01-01 01:00:14.447368	out	udp:data	50	92
1970-01-01 01:00:14.473684	out	udp:data	44	86
1970-01-01 01:00:14.500000	out	udp:data	40	82
1970-01-01 01:00:14.526316	out	udp:data	40	82
1970-01-01 01:00:14.552632	out	udp:data	40	82
1970-01-01 01:00:14.555556	in	udp:data	518	560
1970-01-01 01:00:14.578947	out	udp:data	36	78
1970-01-01 01:00:14.605263	out	udp:data	39	81
1970-01-01 01:00:14.631579	out	udp:data	50	92
1970-01-01 01:00:14.657895	out	udp:data	33	75
1970-01-01 01:00:14.666667	in	udp:data	584	626
1970-01-01 01:00:14.684211	out	udp:data	50	92
1970-01-01 01:00:14.710526	out	udp:data	45	87
1970-01-01 01:00:14.736842	out	udp:data	37	79
1970-01-01 01:00:14.763158	out	udp:data	43	85
1970-01-01 01:00:14.777778	in	udp:data	480	522
1970-01-01 01:00:14.789474	out	udp:data	25	67
1970-01-01 01:00:14.815789	out	udp:data	50	92
1970-01-01 01:00:14.842105	out	udp:data	48	90
1970-01-01 01:00:14.868421	out	udp:data	47	89
1970-01-01 01:00:14.888889	in	udp:data	521	563
1970-01-01 01:00:14.894737	out	udp:data	35	77
1970-01-01 01:00:14.921053	out	udp:data	45	87
1970-01-01 01:00:14.947368	out	udp:data	42	84
1970-01-01 01:00:14.973684	out	udp:data	32	74
1970-01-01 01:00:15.000000	out	udp:data	45	87
1970-01-01 01:00:15.000000	in	udp:data	475	517
1970-01-01 01:00:15.032258	out	udp:data	36	78
1970-01-01 01:00:15.064516	out	udp:data	37	79
1970-01-01 01:00:15.096774	out	udp:data	44	86
1970-01-01 01:00:15.111111	in	udp:data	507	549
1970-01-01 01:00:15.129032	out	udp:data	34	76
1970-01-01 01:00:15.161290	out	udp:data	57	99
1970-01-01 01:00:15.193548	out	udp:data	44	86
1970-01-01 01:00:15.222222	in	udp:data	398	440
1970-01-01 01:00:15.225806	out	udp:data	37	79
1970-01-01 01:00:15.258065	out	udp:data	33	75
1970-01-01 01:00:15.290323	out	udp:data	43	85
1970-01-01 01:00:15.322581	out	udp:data	33	75
1970-01-01 01:00:15.333333	in	udp:data	404	446
1970-01-01 01:00:15.354839	out	udp:data	50	92
1970-01-01 01:00:15.387097	out	udp:data	39	81
1970-01-01 01:00:15.419355	out	udp:data	45	87
1970-01-01 01:00:15.444444	in	udp:data	523	565
1970-01-01 01:00:15.451613	out	udp:data	56	98
1970-01-01 01:00:15.483871	out	udp:data	40	82
1970-01-01 01:00:15.516129	out	udp:data	33	75
1970-01-01 01:00:15.548387	out	udp:data	34	76
1970-01-01 01:00:15.555556	in	udp:data	545	587
1970-01-01 01:00:15.580645	out	udp:data	41	83
1970-01-01 01:00:15.612903	out	udp:data	48	90
1970-01-01 01:00:15.645161	out	udp:data	38	80
1970-01-01 01:00:15.666667	in	udp:data	471	513
1970-01-01 01:00:15.677419	out	udp:data	43	85
1970-01-01 01:00:15.709677	out	udp:data	46	88
1970-01-01 01:00:15.741935	out	udp:data	51	93
1970-01-01 01:00:15.774194	out	udp:data	39	81
1970-01-01 01:00:15.777778	in	udp:data	500	542
1970-01-01 01:00:15.806452	out	udp:data	42	84
1970-01-01 01:00:15.838710	out	udp:data	41	83
1970-01-01 01:00:15.870968	out	udp:data	55	97
1970-01-01 01:00:15.888889	in	udp:data	484	526
1970-01-01 01:00:15.903226	out	udp:data	47	89
1970-01-01 01:00:15.935484	out	udp:data	46	88
1970-01-01 01:00:15.967742	out	udp:data	41	83
1970-01-01 01:00:16.000000	out	udp:data	35	77
1970-01-01 01:00:16.000000	in	udp:data	553	595
1970-01-01 01:00:16.029412	out	udp:data	44	86
1970-01-01 01:00:16.058824	out	udp:data	47	89
1970-01-01 01:00:16.088235	out	udp:data	42	84
1970-01-01 01:00:16.117647	out	udp:data	45	87
1970-01-01 01:00:16.142857	in	udp:data	388	430
1970-01-01 01:00:16.147059	out	udp:data	46	88
1970-01-01 01:00:16.176471	out	udp:data	54	96
1970-01-01 01:00:16.205882	out	udp:data	54	96
1970-01-01 01:00:16.235294	out	udp:data	65	107
1970-01-01 01:00:16.264706	out	udp:data	67	109
1970-01-01 01:00:16.285714	in	udp:data	457	499
1970-01-01 01:00:16.294118	out	udp:data	29	71
1970-01-01 01:00:16.323529	out	udp:data	34	76
1970-01-01 01:00:16.352941	out	udp:data	47	89
1970-01-01 01:00:16.382353	out	udp:data	52	94
1970-01-01 01:00:16.411765	out	udp:data	39	81
1970-01-01 01:00:16.428571	in	udp:data	468	510
1970-01-01 01:00:16.441176	out	udp:data	55	97
1970-01-01 01:00:16.470588	out	udp:data	30	72
1970-01-01 01:00:16.500000	out	udp:data	43	85
1970-01-01 01:00:16.529412	out	udp:data	37	79
1970-01-01 01:00:16.558824	out	udp:data	34	76
1970-01-01 01:00:16.571429	in	udp:data	538	580
1970-01-01 01:00:16.588235	out	udp:data	48	90
1970-01-01 01:00:16.617647	out	udp:data	53	95
1970-01-01 01:00:16.647059	out	udp:data	35	77
1970-01-01 01:00:16.676471	out	udp:data	37	79
1970-01-01 01:00:16.705882	out	udp:data	38	80
1970-01-01 01:00:16.714286	in	udp:data	508	550
1970-01-01 01:00:16.735294	out	udp:data	34	76
1970-01-01 01:00:16.764706	out	udp:data	49	91
1970-01-01 01:00:16.794118	out	udp:data	60	102
1970-01-01 01:00:16.823529	out	udp:data	38	80
1970-01-01 01:00:16.852941	out	udp:data	50	92
1970-01-01 01:00:16.857143	in	udp:data	557	599
1970-01-01 01:00:16.882353	out	udp:data	39	81
1970-01-01 01:00:16.911765	out	udp:data	42	84
1970-01-01 01:00:16.941176	out	udp:data	51	93
1970-01-01 01:00:16.970588	out	udp:data	47	89
1970-01-01 01:00:17.000000	out	udp:data	41	83
1970-01-01 01:00:17.000000	in	udp:data	531	573
1970-01-01 01:00:17.031250	out	udp:data	44	86
1970-01-01 01:00:17.062500	out	udp:data	47	89
1970-01-01 01:00:17.076923	in	udp:data	423	465
1970-01-01 01:00:17.093750	out	udp:data	42	84
1970-01-01 01:00:17.125000	out	udp:data	41	83
1970-01-01 01:00:17.153846	in	udp:data	484	526
1970-01-01 01:00:17.156250	out	udp:data	36	78
1970-01-01 01:00:17.187500	out	udp:data	46	88
1970-01-01 01:00:17.218750	out	udp:data	34	76
1970-01-01 01:00:17.230769	in	udp:data	530	572
1970-01-01 01:00:17.250000	out	udp:data	48	90
1970-01-01 01:00:17.281250	out	udp:data	23	65
1970-01-01 01:00:17.307692	in	udp:data	454	496
1970-01-01 01:00:17.312500	out	udp:data	43	85
1970-01-01 01:00:17.343750	out	udp:data	54	96
1970-01-01 01:00:17.375000	out	udp:data	49	91
1970-01-01 01:00:17.384615	in	udp:data	506	548
1970-01-01 01:00:17.406250	out	udp:data	42	84
1970-01-01 01:00:17.437500	out	udp:data	32	74
1970-01-01 01:00:17.461538	in	udp:data	473	515
1970-01-01 01:00:17.468750	out	udp:data	36	78
1970-01-01 01:00:17.500000	out	udp:data	42	84
1970-01-01 01:00:17.531250	out	udp:data	42	84
1970-01-01 01:00:17.538462	in	udp:data	611	653
1970-01-01 01:00:17.562500	out	udp:data	48	90
1970-01-01 01:00:17.593750	out	udp:data	53	95
1970-01-01 01:00:17.615385	in	udp:data	412	454
1970-01-01 01:00:17.625000	out	udp:data	32	74
1970-01-01 01:00:17.656250	out	udp:data	51	93
1970-01-01 01:00:17.687500	out	udp:data	33	75
1970-01-01 01:00:17.692308	in	udp:data	408	450
1970-01-01 01:00:17.718750	out	udp:data	58	100
1970-01-01 01:00:17.750000	out	udp:data	32	74
1970-01-01 01:00:17.769231	in	udp:data	559	601
1970-01-01 01:00:17.781250	out	udp:data	52	94
1970-01-01 01:00:17.812500	out	udp:data	45	87
1970-01-01 01:00:17.843750	out	udp:data	34	76
1970-01-01 01:00:17.846154	in	udp:data	573	615
1970-01-01 01:00:17.875000	out	udp:data	35	77
1970-01-01 01:00:17.906250	out	udp:data	48	90
1970-01-01 01:00:17.923077	in	udp:data	466	508
1970-01-01 01:00:17.937500	out	udp:data	34	76
1970-01-01 01:00:17.968750	out	udp:data	38	80
1970-01-01 01:00:18.000000	out	udp:data	35	77
1970-01-01 01:00:18.000000	in	udp:data	596	638
1970-01-01 01:00:18.025641	out	udp:data	40	82
1970-01-01 01:00:18.051282	out	udp:data	59	101
1970-01-01 01:00:18.076923	out	udp:data	42	84
1970-01-01 01:00:18.076923	in	udp:data	415	457
1970-01-01 01:00:18.102564	out	udp:data	53	95
1970-01-01 01:00:18.128205	out	udp:data	57	99
1970-01-01 01:00:18.153846	out	udp:data	46	88
1970-01-01 01:00:18.153846	in	udp:data	535	577
1970-01-01 01:00:18.179487	out	udp:data	41	83
1970-01-01 01:00:18.205128	out	udp:data	54	96
1970-01-01 01:00:18.230769	out	udp:data	52	94
1970-01-01 01:00:18.230769	in	udp:data	452	494
1970-01-01 01:00:18.256410	out	udp:data	57	99
1970-01-01 01:00:18.282051	out	udp:data	39	81
1970-01-01 01:00:18.307692	out	udp:data	39	81
1970-01-01 01:00:18.307692	in	udp:data	505	547
1970-01-01 01:00:18.333333	out	udp:data	33	75
1970-01-01 01:00:18.358974	out	udp:data	51	93
1970-01-01 01:00:18.384615	out	udp:data	41	83
1970-01-01 01:00:18.384615	in	udp:data	442	484
1970-01-01 01:00:18.410256	out	udp:data	48	90
1970-01-01 01:00:18.435897	out	udp:data	45	87
1970-01-01 01:00:18.461538	out	udp:data	45	87
1970-01-01 01:00:18.461538	in	udp:data	533	575
1970-01-01 01:00:18.487179	out	udp:data	43	85
1970-01-01 01:00:18.512821	out	udp:data	30	72
1970-01-01 01:00:18.538462	out	udp:data	47	89
1970-01-01 01:00:18.538462	in	udp:data	432	474
1970-01-01 01:00:18.564103	out	udp:data	33	75
1970-01-01 01:00:18.589744	out	udp:data	33	75
1970-01-01 01:00:18.615385	out	udp:data	39	81
1970-01-01 01:00:18.615385	in	udp:data	462	504
1970-01-01 01:00:18.641026	out	udp:data	53	95
1970-01-01 01:00:18.666667	out	udp:data	51	93
1970-01-01 01:00:18.692308	out	udp:data	47	89
1970-01-01 01:00:18.692308	in	udp:data	607	649
1970-01-01 01:00:18.717949	out	udp:data	34	76
1970-01-01 01:00:18.743590	out	udp:data	46	88
1970-01-01 01:00:18.769231	out	udp:data	43	85
1970-01-01 01:00:18.769231	in	udp:data	435	477
1970-01-01 01:00:18.794872	out	udp:data	41	83
1970-01-01 01:00:18.820513	out	udp:data	28	70
1970-01-01 01:00:18.846154	out	udp:data	45	87
1970-01-01 01:00:18.846154	in	udp:data	538	580
1970-01-01 01:00:18.871795	out	udp:data	49	91
1970-01-01 01:00:18.897436	out	udp:data	47	89
1970-01-01 01:00:18.923077	out	udp:data	33	75
1970-01-01 01:00:18.923077	in	udp:data	487	529
1970-01-01 01:00:18.948718	out	udp:data	38	80
1970-01-01 01:00:18.974359	out	udp:data	52	94
1970-01-01 01:00:19.000000	out	udp:data	61	103
1970-01-01 01:00:19.000000	in	udp:data	463	505
1970-01-01 01:00:19.025641	out	udp:data	49	91
1970-01-01 01:00:19.051282	out	udp:data	63	105
1970-01-01 01:00:19.076923	out	udp:data	52	94
1970-01-01 01:00:19.102564	out	udp:data	15	57
1970-01-01 01:00:19.111111	in	udp:data	514	556
1970-01-01 01:00:19.128205	out	udp:data	36	78
1970-01-01 01:00:19.153846	out	udp:data	52	94
1970-01-01 01:00:19.179487	out	udp:data	50	92
1970-01-01 01:00:19.205128	out	udp:data	44	86
1970-01-01 01:00:19.222222	in	udp:data	470	512
1970-01-01 01:00:19.230769	out	udp:data	37	79
1970-01-01 01:00:19.256410	out	udp:data	41	83
1970-01-01 01:00:19.282051	out	udp:data	38	80
1970-01-01 01:00:19.307692	out	udp:data	52	94
1970-01-01 01:00:19.333333	out	udp:data	26	68
1970-01-01 01:00:19.333333	in	udp:data	655	697
1970-01-01 01:00:19.358974	out	udp:data	42	84
1970-01-01 01:00:19.384615	out	udp:data	46	88
1970-01-01 01:00:19.410256	out	udp:data	40	82
1970-01-01 01:00:19.435897	out	udp:data	37	79
1970-01-01 01:00:19.444444	in	udp:data	449	491
1970-01-01 01:00:19.461538	out	udp:data	40	82
1970-01-01 01:00:19.487179	out	udp:data	43	85
1970-01-01 01:00:19.512821	out	udp:data	50	92
1970-01-01 01:00:19.538462	out	udp:data	46	88
1970-01-01 01:00:19.555556	in	udp:data	503	545
1970-01-01 01:00:19.564103	out	udp:data	50	92
1970-01-01 01:00:19.589744	out	udp:data	45	87
1970-01-01 01:00:19.615385	out	udp:data	47	89
1970-01-01 01:00:19.641026	out	udp:data	52	94
1970-01-01 01:00:19.666667	out	udp:data	38	80
1970-01-01 01:00:19.666667	in	udp:data	493	535
1970-01-01 01:00:19.692308	out	udp:data	42	84
1970-01-01 01:00:19.717949	out	udp:data	42	84
1970-01-01 01:00:19.743590	out	udp:data	34	76
1970-01-01 01:00:19.769231	out	udp:data	41	83
1970-01-01 01:00:19.777778	in	udp:data	582	624
1970-01-01 01:00:19.794872	out	udp:data	37	79
1970-01-01 01:00:19.820513	out	udp:data	39	81
1970-01-01 01:00:19.846154	out	udp:data	32	74
1970-01-01 01:00:19.871795	out	udp:data	42	84
1970-01-01 01:00:19.888889	in	udp:data	547	589
1970-01-01 01:00:19.897436	out	udp:data	45	87
1970-01-01 01:00:19.923077	out	udp:data	48	90
1970-01-01 01:00:19.948718	out	udp:data	38	80
1970-01-01 01:00:19.974359	out	udp:data	32	74
1970-01-01 01:00:20.000000	out	udp:data	32	74
1970-01-01 01:00:20.000000	in	udp:data	507	549
1970-01-01 01:00:20.029412	out	udp:data	50	92
1970-01-01 01:00:20.058824	out	udp:data	52	94
1970-01-01 01:00:20.083333	in	udp:data	519	561
1970-01-01 01:00:20.088235	out	udp:data	43	85
1970-01-01 01:00:20.117647	out	udp:data	43	85
1970-01-01 01:00:20.147059	out	udp:data	25	67
1970-01-01 01:00:20.166667	in	udp:data	397	439
1970-01-01 01:00:20.176471	out	udp:data	28	70
1970-01-01 01:00:20.205882	out	udp:data	31	73
1970-01-01 01:00:20.235294	out	udp:data	53	95
1970-01-01 01:00:20.250000	in	udp:data	386	428
1970-01-01 01:00:20.264706	out	udp:data	49	91
1970-01-01 01:00:20.294118	out	udp:data	37	79
1970-01-01 01:00:20.323529	out	udp:data	33	75
1970-01-01 01:00:20.333333	in	udp:data	495	537
1970-01-01 01:00:20.352941	out	udp:data	58	100
1970-01-01 01:00:20.382353	out	udp:data	35	77
1970-01-01 01:00:20.411765	out	udp:data	43	85
1970-01-01 01:00:20.416667	in	udp:data	622	664
1970-01-01 01:00:20.441176	out	udp:data	31	73
1970-01-01 01:00:20.470588	out	udp:data	54	96
1970-01-01 01:00:20.500000	out	udp:data	50	92
1970-01-01 01:00:20.500000	in	udp:data	527	569
1970-01-01 01:00:20.529412	out	udp:data	61	103
1970-01-01 01:00:20.558824	out	udp:data	50	92
1970-01-01 01:00:20.583333	in	udp:data	419	461
1970-01-01 01:00:20.588235	out	udp:data	47	89
1970-01-01 01:00:20.617647	out	udp:data	51	93
1970-01-01 01:00:20.647059	out	udp:data	47	89
1970-01-01 01:00:20.666667	in	udp:data	530	572
1970-01-01 01:00:20.676471	out	udp:data	41	83
1970-01-01 01:00:20.705882	out	udp:data	48	90
1970-01-01 01:00:20.735294	out	udp:data	39	81
1970-01-01 01:00:20.750000	in	udp:data	432	474
1970-01-01 01:00:20.764706	out	udp:data	50	92
1970-01-01 01:00:20.794118	out	udp:data	44	86
1970-01-01 01:00:20.823529	out	udp:data	26	68
1970-01-01 01:00:20.833333	in	udp:data	458	500
1970-01-01 01:00:20.852941	out	udp:data	43	85
1970-01-01 01:00:20.882353	out	udp:data	40	82
1970-01-01 01:00:20.911765	out	udp:data	55	97
1970-01-01 01:00:20.916667	in	udp:data	559	601
1970-01-01 01:00:20.941176	out	udp:data	37	79
1970-01-01 01:00:20.970588	out	udp:data	38	80
1970-01-01 01:00:21.000000	out	udp:data	33	75
1970-01-01 01:00:21.000000	in	udp:data	546	588
1970-01-01 01:00:21.023810	out	udp:data	56	98
1970-01-01 01:00:21.047619	out	udp:data	39	81
1970-01-01 01:00:21.071429	out	udp:data	42	84
1970-01-01 01:00:21.095238	out	udp:data	48	90
1970-01-01 01:00:21.100000	in	udp:data	509	551
1970-01-01 01:00:21.119048	out	udp:data	28	70
1970-01-01 01:00:21.142857	out	udp:data	45	87
1970-01-01 01:00:21.166667	out	udp:data	47	89
1970-01-01 01:00:21.190476	out	udp:data	43	85
1970-01-01 01:00:21.200000	in	udp:data	476	518
1970-01-01 01:00:21.214286	out	udp:data	47	89
1970-01-01 01:00:21.238095	out	udp:data	45	87
1970-01-01 01:00:21.261905	out	udp:data	42	84
1970-01-01 01:00:21.285714	out	udp:data	51	93
1970-01-01 01:00:21.300000	in	udp:data	404	446
1970-01-01 01:00:21.309524	out	udp:data	55	97
1970-01-01 01:00:21.333333	out	udp:data	39	81
1970-01-01 01:00:21.357143	out	udp:data	56	98
1970-01-01 01:00:21.380952	out	udp:data	34	76
1970-01-01 01:00:21.400000	in	udp:data	424	466
1970-01-01 01:00:21.404762	out	udp:data	41	83
1970-01-01 01:00:21.428571	out	udp:data	43	85
1970-01-01 01:00:21.452381	out	udp:data	48	90
1970-01-01 01:00:21.476190	out	udp:data	59	101
1970-01-01 01:00:21.500000	out	udp:data	60	102
1970-01-01 01:00:21.500000	in	udp:data	490	532
1970-01-01 01:00:21.523810	out	udp:data	40	82
1970-01-01 01:00:21.547619	out	udp:data	44	86
